Ukraine,Czechia,40,9M114-anti-tank missile,1998-01-01,Second-hand  part of $1.8 m deal for 80 AT-6 missiles from Ukraine and Bulgaria
Ukraine,DR Congo,1,Mi-24P/Mi-35P-combat helicopter,1996-01-01,Second-hand
Ukraine,Ecuador,50,9M33-SAM,1997-01-01,Second-hand
Ukraine,Egypt,3,An-74-transport aircraft,2004-01-01,$34 m deal  An-74TK-200A version  incl for VIP transport
Ukraine,Equatorial Guinea,2,Mi-24V/Mi-35-combat helicopter,2001-01-01,Second-hand
Ukraine,Eritrea,1,P-14-air search radar,1999-01-01,Second-hand  illegal export
Ukraine,Estonia,2,L-39C Albatros-trainer aircraft,2012-01-01,Second-hand  leased via Latvian company
Ukraine,Ethiopia,4,AI-25-turbofan,1997-01-01,For L-39C trainer aircraft from Czech Republic  Titan AI-25TL version produced in Czech Republic
Ukraine,Georgia,10,L-29 Delfin-trainer aircraft,1997-01-01,Second-hand
Ukraine,Greece,1,Zubr-landing craft,2000-01-01,Greek designation Kefallinia
Ukraine,Guinea,4,BRDM-2-reconnaissance AV,1998-01-01,Second-hand
Ukraine,Hungary,1,An-26-transport aircraft,2004-01-01,Probably second-hand
Ukraine,India,12,ship engine-ship engine,1986-01-01,DT-59 20700hp gas turbine  for 3 Delhi destroyers produced in India  probably ordered from Soviet Union and delivered by Ukraine after break-up of Soviet Union
Ukraine,Indonesia,3,BREM-2-ARV,1996-01-01,Second-hand
Ukraine,Iran,10,S-200-SAM,1992-01-01,Second-hand
Ukraine,Iraq,13,BRDM-2-reconnaissance AV,2005-01-01,Second-hand  aid
Ukraine,Jordan,50,BTR-94-IFV,1999-01-01,$6.5 m deal
Ukraine,Kazakhstan,3,Kh-29-ASM,1999-01-01,Second-hand
Ukraine,Kenya,33,T-72M1-tank,2007-01-01,Second-hand possibly ordered by South Sudan but taken over by Kenya after held ransom in 2008 by Somali pirates while being delivered by ship from Ukraine to Kenya
Ukraine,Laos,1,An-74-transport aircraft,1998-01-01,Possibly only for government VIP transport
Ukraine,Malaysia,131,R-27R/T-BVRAAM,1994-01-01,For MiG-29N combat aircraft
Ukraine,Mali,10,BTR-60PB-APC,2011-01-01,Second-hand but possibly modernized before delivery  sold and/or delivered via Bulgaria
Ukraine,Mexico,4,An-32-transport aircraft,1996-01-01,Supplier uncertain  no. could be 5
Ukraine,Morocco,124,R-2-anti-tank missile,2018-01-01,
Ukraine,Mozambique,2,An-26-transport aircraft,2013-01-01,Second-hand  An-26B-100 version
Ukraine,Myanmar,12,AI-25-turbofan,1997-01-01,For 12 K-8 trainer/combat aircraft from China
Ukraine,Namibia,4,AI-25-turbofan,2000-01-01,For 4 K-8 trainer aircraft from China
Ukraine,NATO**,1,An-124-transport aircraft,2006-01-01,Second-hand  'SALIS' deal  lease until end-2018 EUR38 m for first year  leased via Russian company  interim solution until delivery of A-400  for use by 14 NATO countries  Finland and Sweden
Ukraine,Nepal,2,Mi-8MT/Mi-17-transport helicopter,2002-01-01,Second-hand
Ukraine,Niger,2,Su-25-ground attack aircraft,2012-01-01,Second-hand
Ukraine,Nigeria,40,BTR-3-IFV,2005-01-01,
Ukraine,North Macedonia,12,Mi-24V/Mi-35-combat helicopter,2000-01-01,Second-hand  incl 2 Mi-24K  for use against NLA rebels
Ukraine,Pakistan,320,T-80U-tank,1996-01-01,$580-650 m deal  incl 50 second-hand but probably not much used  T-80UD version
Ukraine,Peru,5,An-32-transport aircraft,1993-01-01,
Ukraine,Poland,40,R-27R/T-BVRAAM,2016-01-01,PLN128 m [$32 m deal  R-27R1 version  for MiG-29 combat aircraft
Ukraine,Qatar,1000,R-2-anti-tank missile,2017-01-01,For Ejder Yalcin APC from Turkey
Ukraine,RUF Sierra Leone*,5,9M115 Metis-anti-tank missile,1999-01-01,Second-hand  officially delivered to Burkina Faso but from there illegally transferred to RUF
Ukraine,Russia,4,DT-59-gas turbine,2005-01-01,For 2 Project-22350 Gorshkov frigates produced in Russia engines all delivered to Russian producer of ships before Ukraine stopped exports to Russia in 2014  ships planned to be finished 2018-2019
Ukraine,Rwanda,5,BAU-23x2-IFV turret,2012-01-01,For modernization of Ratel IFV or possibly for Ratel-23 IFV from unknown supplier
Ukraine,Saudi Arabia,1204,R-2-anti-tank missile,2017-01-01,
Ukraine,Senegal,6,BM-21 Grad 122mm-self-propelled MRL,2016-01-01,Second-hand but modernized before delivery
Ukraine,Serbia,2,Mi-24V/Mi-35-combat helicopter,1997-01-01,Second-hand  for police special forces
Ukraine,Sierra Leone,2,Mi-8MT/Mi-17-transport helicopter,1994-01-01,Second-hand
Ukraine,Slovakia,6,BMP-2-IFV,1994-01-01,
Ukraine,South Africa,1,Juvent-support ship,1992-01-01,SAR41 m $14 m deal  South African designation Outeniqua  for use as Arctic supply ship
Ukraine,South Sudan,11,BM-21 Grad 122mm-self-propelled MRL,2006-01-01,Second-hand  last 6 temporary held ransom in 2008 by Somali pirates while being delivered by ship from Ukraine to Kenya  originally claimed to be for Kenya
Ukraine,Sri Lanka,12,BMP-1-IFV,1994-01-01,Second-hand  incl 1 without armament
Ukraine,Sudan,6,BMP-2-IFV,1995-01-01,Probably second-hand
Ukraine,Tanzania,6,AI-25-turbofan,2010-01-01,For 6 K-8 trainer aircraft from China
Ukraine,Thailand,36,AI-25-turbofan,1992-01-01,For 36 L-39ZE trainer/combat aircraft from Czech Republic  Titan AI-25TL version produced in Czech Republic
Ukraine,Togo,2,Mi-8T-transport helicopter,2018-01-01,Second-hand  supplier uncertain
Ukraine,Turkmenistan,3,Kolchuga-air search system,2003-01-01,Paid with natural gas
Ukraine,Uganda,2,BTS-ARV,1994-01-01,Second-hand  BTS-4 version
Ukraine,United States,1,Vaslayayev-cargo ship,1997-01-01,Second-hand  US designation Roy M. Wheat  for use with Maritime Preprosition Force MPF
Ukraine,unknown recipients,200,R-2-anti-tank missile,2013-01-01,For Warrior APC from UAE with Shershen-DM anti-tank missile system from Belarus  probably for North or East African country
Ukraine,Venezuela,18,AI-25-turbofan,2008-01-01,For 18 K-8 trainer aircraft from China
Ukraine,Viet Nam,150,R-27R/T-BVRAAM,1994-01-01,For Su-27SK combat aircraft  may incl other AA-10 versions
Ukraine,Yemen,4,Su-22-FGA aircraft,1994-01-01,Second-hand  illegal sale
Ukraine,Zambia,8,AI-25-turbofan,1998-01-01,For 8 K-8 trainer aircraft from China
Ukraine,Zimbabwe,1,An-12-transport aircraft,2000-01-01,Second-hand
Ukraine,Australia,5,air refuel system-air refuel system,2004-01-01,For 5 A-330 MRTT tanker/transport aircraft from France
Ukraine,Brazil,36,Raven ES-05-combat aircraft radar,2015-01-01,For 36 Gripen-E Gripen-NG combat aircraft from Sweden
Ukraine,Germany,372,aircraft engine-aircraft engine,1956-01-01,Bristol Hercules-738 2040hp radial engine for 186 Noratlas transport aircraft from France  Hercules-738 version  from French production line
Ukraine,Ghana,70,MXT-MV-APV,2022-01-01,Second-hand  probably aid  Husky version
Ukraine,Greece,40,M-3 Stuart-light tank,1949-01-01,Second-hand  probably aid
Ukraine,Indonesia,1,ship engine-ship engine,1978-01-01,Rolls-Royce Olympus-TM-3B 22300-24525hp gas turbine for 1 Dewantara frigate/training ship from Yugoslavia
Ukraine,Iraq,1,ship engine-ship engine,1977-01-01,Rolls-Royce Olympus 22300hp gas turbine for 1 Ibn Khaldoum frigate from Yugoslavia
Ukraine,Israel,12,aircraft engine-aircraft engine,1955-01-01,Bristol Hercules-738 2040hp radial engine for 6 Noratlas transport aircraft from France  from French production line
Ukraine,Italy,36,aircraft engine-aircraft engine,1968-01-01,Rolls-Royce Tyne-21 5650hp turboprop for 18 Atlantic ASW/MP aircraft from France
Ukraine,Kenya,6,DHC-1 Chipmunk-trainer aircraft,1964-01-01,Second-hand  probably aid
Ukraine,Malaysia,4,air refuel system-air refuel system,2005-01-01,For 4 A400M transport aircraft from Spain
Ukraine,Mujahedin Afghanistan*,50,Blowpipe-portable SAM,1986-01-01,Second-hand  financed by USA  delivered via Pakistan
Ukraine,Myanmar,6,Viper-turbojet,1990-01-01,For 6 G-4 combat/trainer aircraft from Yugoslavia  Viper-632 version  from Yugoslavian production line
Ukraine,NATO**,18,Trent-700-turbofan,2016-01-01,Trent-772B version for 9 A-330 MRTT tanker/transport aircraft from France
Ukraine,Netherlands,18,aircraft engine-aircraft engine,1968-01-01,Rolls-Royce Tyne-21 5650hp turboprop for 9 Atlantic ASW aircraft from France
Ukraine,Pakistan,4,ship engine-ship engine,2015-01-01,20RK-270 diesel engine  for 2 Kashmir OPV from China
Ukraine,Portugal,12,aircraft engine-aircraft engine,1960-01-01,Bristol Hercules-738 2040hp radial engine for 6 Noratlas transport aircraft from France  from French production line
Ukraine,Saudi Arabia,3,air refuel system-air refuel system,2008-01-01,For 3 A-330 MRTT tanker/transport aircraft from France
Ukraine,Singapore,6,air refuel system-air refuel system,2014-01-01,For 6 A-330 MRTT tanker/transport aircraft from France
Ukraine,South Korea,8,Trent-700-turbofan,2016-01-01,For 4 A330 MRTT tanker/transport aircraft from France
Ukraine,South Yemen,4,DC-3/C-47 Skytrain-transport aircraft,1967-01-01,Second-hand  probably aid
Ukraine,Sweden,18,ship engine-ship engine,1964-01-01,Proteus 4500hp gas turbine  for 6 Spica FAC from FRG
Ukraine,Thailand,4,ship engine-ship engine,2002-01-01,RK-270 7830hp diesel engine  for 2 Pattani OPV-95 frigates from China
Ukraine,Tunisia,12,Viper-turbojet,1976-01-01,For 12 MB-326KT/MB-326LT combat and trainer aircraft from Italy  probably from Italian production line
Ukraine,Turkiye,40,aircraft engine-aircraft engine,1969-01-01,Rolls-Royce Tyne-22 turboprop for 20 C-160T transport aircraft from Germany
Ukraine,UAE,2,air refuel system-air refuel system,2021-01-01,For 2 A-330 MRTT tanker/transport aircraft from France
Ukraine,Zambia,20,Viper-turbojet,1969-01-01,For 20 MB-326GB trainer aircraft from Italy  probably from Italian production line
Ukraine,Algeria,6,Kebir-patrol craft,1981-01-01,In 4 assembled/produced in Algeria  Algerian designation El Yadekh
Ukraine,Argentina,2,Sheffield-destroyer,1970-01-01,Incl 1 produced under licence in Argentina  delivery of last delayed from 1975 to 1981 due to sabotage  Argentinian designation Hercules
Ukraine,Australia,2,Battle-destroyer,1945-01-01,Battle Batch-3 version  Australian designation Tobruk  2 more cancelled
Ukraine,Belgium,37,Meteor-fighter aircraft,1949-01-01,Meteor F-8 version  incl production under licence in Belgium
Ukraine,Brazil,4,Acre-destroyer,1940-01-01,Produced under licence in Brazil
Ukraine,Canada,384,Nene-turbojet,1947-01-01,For 384 T-33A CT-33 trainer aircraft from USA
Ukraine,China,,Spey-turbofan,1975-01-01,Produced under licence in China as WS-9 and WS-9A  for JH-7 combat aircraft produced in China
Ukraine,Denmark,6,Soloven-FAC,1960-01-01,4 produced in Denmark
Ukraine,Egypt,9000,Swingfire-anti-tank missile,1977-01-01,Most assembled/produced under licence in Egypt  for use with Beeswing system
Ukraine,Finland,50,Hawk-50-trainer/combat aircraft,1977-01-01,Incl production of components and assembly of 46 in Finland  Hawk Mk-51 version
Ukraine,France,433,Vampire FB-5-fighter aircraft,1949-01-01,French designation Mistral  produced in France
Ukraine,Germany,40,aircraft engine-aircraft engine,1963-01-01,Rolls-Royce Tyne-21 5650hp turboprop for 20 Atlantic ASW aircraft from France  produced under licence in Germany
Ukraine,Greece,3,Super Vita-FAC,2000-01-01,EUR440-580 m deal  produced under licence in Greece  Greek designation Roussen
Ukraine,India,333,Vampire FB-5-fighter aircraft,1950-01-01,Incl 281 produced in India  Vampire FB-52 version
Ukraine,Indonesia,2,Type-31-frigate,2021-01-01,$720 m deal  Arrowhead-140 version  produced under licence in Indonesia
Ukraine,Italy,85,Vampire FB-5-fighter aircraft,1949-01-01,Incl 80 assembled/produced in Italy  Vampire FB-52 version
Ukraine,Japan,426,Adour-turbofan,1967-01-01,Adour-801A version for 167 F-1 combat aircraft and T-2 trainer/combat aircraft produced in Japan incl spares  Japanese designation TF40-IHI-801A
Ukraine,Malaysia,10,Hawk-100-trainer/combat aircraft,1990-01-01,Part of $740 m deal 20% offsets incl production of components in Malaysia  Hawk-108 version
Ukraine,Mexico,31,Azteca-patrol craft,1973-01-01,Incl 10 produced in Mexico
Ukraine,Netherlands,190,Meteor-fighter aircraft,1949-01-01,Meteor F-8 version incl 25 Meteor T-7 trainer versions  incl production under licence in Netherlands
Ukraine,Oman,88,Piranha-APC,2000-01-01,Incl production of some components in Oman  incl ARV  CP  81mm mortar carrier  ambulance  artillery observation version
Ukraine,Philippines,31,BN-2 Islander-light transport aircraft,1974-01-01,Incl 26 assembled/produced under licence in Philippines and some from Belgian production line  incl 2 for police
Ukraine,Poland,8,AS-90M turret-SPG turret,2008-01-01,For 8 Krab self-propelled guns produced in Poland improved version of AS-90M turret developed by Poland for 162 additional improved Krab
Ukraine,Portugal,76,DHC-1 Chipmunk-trainer aircraft,1954-01-01,Incl 66 assembled/produced in Portugal  Chipmunk T-20 version
Ukraine,Romania,4,BN-2 Islander-light transport aircraft,1968-01-01,
Ukraine,Saudi Arabia,50,MSTAR-ground surv radar,1997-01-01,Assembled from kits in Saudi Arabia
Ukraine,Singapore,1,Ford-patrol craft,1955-01-01,Originally built for Singapore Government 1956  transferred to Malaysian Federation 1963 and transferred to Singapore 1967  produced under licence in Singapore  Singaporean designation Panglima
Ukraine,South Africa,12,Hawk-100-trainer/combat aircraft,1999-01-01,Part of $1.2 b deal offsets $8.7 b incl $1.5 b for arms industry incl assembly from kits of 11 in South Africa  Hawk-100LIFT/Hawk-120 version
Ukraine,South Korea,500,Javelin-portable SAM,1986-01-01,$30 m deal incl production of components in in South Korea
Ukraine,Spain,4,Sandown-minehunter,1992-01-01,$381 m deal  Spanish designation Segura  produced under licence in Spain
Ukraine,Sweden,661,Ghost-turbojet,1946-01-01,For J-29 combat aircraft produced in Sweden  Produced under licence in Sweden as RM-2
Ukraine,Switzerland,143,Vampire FB-5-fighter aircraft,1948-01-01,Incl 100 Vampire FB-6 version produced in Switzerland
Ukraine,Thailand,3,Khamronsin-corvette,1987-01-01,Produced under licence in Thailand
Ukraine,Turkiye,750,Rapier-1-SAM,1985-01-01,
Ukraine,United States,600,Nene-turbojet,1947-01-01,For F-9F combat aircraft produced in USA  US designation J-42  more delivered before 1950
Ukraine,Yugoslavia,23,S-55-helicopter,1959-01-01,Whirlwind HAR-5 version  most assembled/produced in Yugoslavia
Ukraine,Afghanistan,2,Mi-8MT/Mi-17-transport helicopter,2009-01-01,Second-hand Mi-17 version bought by UK for 'Project Curium' training of Afghan pilots in UK and donated to Afghanistan after end of programme
Ukraine,Algeria,12,aircraft engine-aircraft engine,1974-01-01,Rolls-Royce Dart turboprop for 6 F-27 transport aircraft from Netherlands
Ukraine,Angola,1,F-27 Friendship-transport aircraft,1979-01-01,Second-hand  FH-227 version
Ukraine,Argentina,1,Colossus-aircraft carrier,1958-01-01,Second-hand  Argentine designation Independencia
Ukraine,Australia,1,Mod. Majestic-aircraft carrier,1949-01-01,AUP8.3 m deal  originally ordered for UK in WW-2  but cancelled and completed for Australia  Australian designation Melbourne
Ukraine,Austria,56,Charioteer-tank destroyer,1956-01-01,Second-hand
Ukraine,Bahamas,2,Vosper-103-patrol craft,1977-01-01,Part of GBP5 m deal  for police
Ukraine,Bahrain,2,Shorland-APV,1970-01-01,
Ukraine,Bangladesh,2,Wessex-helicopter,1973-01-01,Second-hand  aid  Wessex HU-5 version
Ukraine,Barbados,1,Kebir-patrol craft,1980-01-01,Barbados designation Trident
Ukraine,Belgium,2,Dove-light transport aircraft,1948-01-01,
Ukraine,Belize,2,BN-2 Islander-light transport aircraft,1982-01-01,Second-hand  BN-2B-21 Defender armed version
Ukraine,Bolivia,1,Star-NG-air search radar,2016-01-01,Star-2000 version
Ukraine,Botswana,3,BN-2 Islander-light transport aircraft,1977-01-01,Armed BN-2 Defender version
Ukraine,Brazil,70,Meteor-fighter aircraft,1952-01-01,Paid with 15000 ton cotton  Meteor F-8 version  incl 10 Meteor T-7 trainer version
Ukraine,Brunei,3,S-55 Whirlwind-10-helicopter,1964-01-01,Operated by civilian company  Whirlwind HAR-10 version
Ukraine,Burkina Faso,30,Ferret-APV,1970-01-01,Supplier uncertain  probably Second-hand
Ukraine,Burundi,7,Shorland-APV,1982-01-01,
Ukraine,Cameroon,8,Ferret-APV,1961-01-01,Probably Second-hand
Ukraine,Canada,14,AS-Mk-10 Limbo-ASW mortar,1950-01-01,For 7 St. Laurent frigates produced in Canada
Ukraine,Central African Republic,10,Ferret-APV,1972-01-01,Second-hand
Ukraine,Chile,5,Vampire T-55-trainer aircraft,1953-01-01,
Ukraine,China,1,Watchman-air search radar,1986-01-01,
Ukraine,Colombia,10,Hussar-APC,1987-01-01,For police
Ukraine,Congo,28,AT-105 Saxon-APC,2015-01-01,Second-hand  delivered via France as aid
Ukraine,Cote d'Ivoire,2,Strikemaster-trainer/combat aircraft,2003-01-01,Ex-Botswanan  sold illegally by British collector  via Malta to Cote d'Ivoire  Strikemaster-83 or Strikemaster-87 version
Ukraine,Cuba,15,Comet-tank,1958-01-01,Second-hand  bought after USA imposed arms embargo  for use against rebels
Ukraine,Cyprus,1,BN-2 Maritime-maritime patrol aircraft,1982-01-01,BN-2 Maritime Defender version
Ukraine,Czechia,36,vehicle engine-vehicle engine,2002-01-01,Perkins Condor CV-12 1000hp diesel engine  for modernization of 30 T-72M1 to T-72M4CZ and 3 VT-72B ARV to VT-72M4CZ version and 3 spare engines
Ukraine,Denmark,27,DHC-1 Chipmunk-trainer aircraft,1948-01-01,Chipmunk T-20 version
Ukraine,Djibouti,8,Spartan-APC,2019-01-01,Second-hand
Ukraine,DR Congo,1,DC-4/C-54-transport aircraft,1962-01-01,Second-hand
Ukraine,Ecuador,6,Canberra B-2-bomber aircraft,1954-01-01,Canberra B-6 version
Ukraine,Egypt,20,Spitfire-fighter aircraft,1948-01-01,Second-hand but modernized before delivery  Spitfire F-22 version
Ukraine,Eritrea,6,Viper-turbojet,1996-01-01,For 6 MB-339CE trainer aircraft from Italy  Viper-680 version  probably from Italian production line
Ukraine,Estonia,7,Mamba-APC/APV,2004-01-01,Second-hand  EEK6.5 m $0.5 m deal  incl for use with Estonian forces in Afghanistan
Ukraine,Ethiopia,1,Dove-light transport aircraft,1965-01-01,
Ukraine,Finland,6,Vampire FB-5-fighter aircraft,1951-01-01,
Ukraine,France,2,Meteor-fighter aircraft,1950-01-01,Meteor T-7 trainer version
Ukraine,Gambia,1,Skyvan-light transport aircraft,1980-01-01,
Ukraine,Germany,2,DH-114 Heron-light transport aircraft,1956-01-01,For VIP transport
Ukraine,Ghana,4,DHC-1 Chipmunk-trainer aircraft,1959-01-01,Second-hand  aid
Ukraine,Greece,104,F-86 Sabre-fighter aircraft,1953-01-01,Second-hand  aid  CL-13 Sabre Mk-2 and Sabre Mk-4 versions
Ukraine,Guyana,4,Shorland-APV,1970-01-01,
Ukraine,Haiti,1,BN-2 Islander-light transport aircraft,1983-01-01,
Ukraine,Honduras,3,Scimitar-light tank,1978-01-01,
Ukraine,India,3,EWP-destroyer,1948-01-01,Second-hand  R version  Indian designation Rana
Ukraine,Indonesia,8,Vampire T-55-trainer aircraft,1955-01-01,
Ukraine,Iran,2,S-55-helicopter,1958-01-01,Whirlwind HAR-3 version
Ukraine,Iraq,21,DHC-1 Chipmunk-trainer aircraft,1951-01-01,
Ukraine,Ireland,2,Dove-light transport aircraft,1949-01-01,
Ukraine,Israel,25,Cromwell-tank,1949-01-01,Second-hand
Ukraine,Italy,5,Nene-turbojet,1951-01-01,For 5 G-82 trainer aircraft produced in Italy
Ukraine,Jamaica,15,Ferret-APV,1962-01-01,Probably second-hand  Ferret Mk-4 version
Ukraine,Japan,3,S-51/H-5F-light helicopter,1952-01-01,
Ukraine,Jordan,3,Auster AOP-light aircraft,1949-01-01,Second-hand
Ukraine,Kenya,20,Ferret-APV,1962-01-01,
Ukraine,Kuwait,3,Autocrat-light aircraft,1953-01-01,Second-hand
Ukraine,Latvia,50,Scimitar-light tank,2014-01-01,Second-hand  part of GBP39 m/EUR48 m $60 m deal
Ukraine,Lebanon,6,T-6 Texan-trainer aircraft,1952-01-01,Second-hand  Harvard-2B version
Ukraine,Lesotho,2,Skyvan-light transport aircraft,1978-01-01,
Ukraine,Libya,6,Centurion-3-tank,1955-01-01,Probably Second-hand
Ukraine,Lithuania,2,Hunt-MCM ship,2008-01-01,Second-hand but modernized before delivery  probably EUR55 m deal
Ukraine,Madagascar,10,Ferret-APV,1968-01-01,
Ukraine,Malawi,4,DC-3/C-47 Skytrain-transport aircraft,1964-01-01,Second-hand
Ukraine,Malaysia,4,Ham-minesweeper,1957-01-01,Second-hand but maximum only few years old  aid
Ukraine,Mali,1,BN-2 Islander-light transport aircraft,1987-01-01,BN-2B-21 version
Ukraine,Malta,1,BN-2 Islander-light transport aircraft,1998-01-01,Second-hand but modernized before delivery
Ukraine,Mauritania,2,Skyvan-light transport aircraft,1974-01-01,
Ukraine,Mauritius,4,Shorland-APV,1970-01-01,
Ukraine,Mexico,15,Humber Mk-4-armoured car,1960-01-01,Second-hand
Ukraine,Morocco,30,L-118 105mm-towed gun,1976-01-01,No. delivered could be 36
Ukraine,Mozambique,25,AT-105 Saxon-APC,2013-01-01,Second-hand
Ukraine,Myanmar,5,Consul-light transport aircraft,1949-01-01,
Ukraine,NATO**,14,S-244-height-finding radar,1955-01-01,For use with S-247 air search radar  part of 'NADGE' air defence network
Ukraine,Nepal,3,Twin Pioneer-light transport aircraft,1964-01-01,Second-hand  incl for VIP transport with Royal Flight  aid
Ukraine,Netherlands,2,AMES Type-13-height-finding radar,1948-01-01,
Ukraine,New Zealand,6,Auster AOP-light aircraft,1949-01-01,J/5 Autrcrat version
Ukraine,Nigeria,1,LCT-4-landing craft,1959-01-01,Second-hand
Ukraine,North Yemen,2,Skyvan-light transport aircraft,1974-01-01,
Ukraine,Norway,36,Vampire FB-5-fighter aircraft,1949-01-01,Vampire FB-52 version
Ukraine,Oman,4,Pioneer-light aircraft,1958-01-01,Possibly second-hand
Ukraine,Pakistan,75,Bristol-170 Freighter-transport aircraft,1949-01-01,Incl Mk-21P and Mk-31N1 versions
Ukraine,Panama,2,Vosper-103-patrol craft,1969-01-01,
Ukraine,Papua New Guinea,5,Shorland-APV,1993-01-01,Shorland S-55 version
Ukraine,Paraguay,10,Viper-turbojet,1978-01-01,For 10 MB-326 EMB-326 Xavante or AT-26 trainer/combat aircraft from Brazil  possibly from Italian production line
Ukraine,Peru,2,Maranon-patrol craft,1950-01-01,
Ukraine,Philippines,41,Scorpion-light tank,1976-01-01,
Ukraine,Poland,4,AW101-111-ASW helicopter,2019-01-01,PLN1.7 b $415-450 m deal $104 m offsets  delivery planned from 2023
Ukraine,Portugal,2,Vampire T-55-trainer aircraft,1951-01-01,
Ukraine,Qatar,10,Ferret-APV,1966-01-01,
Ukraine,Romania,2,Boxer/Type-22-frigate,2003-01-01,Second-hand but modernized before delivery  GBP116 m $187 m deal offsets 80-90%  Romanian designation Regele Ferdinand
Ukraine,Rwanda,1,BN-2 Islander-light transport aircraft,1974-01-01,Possibly from Romanian production line
Ukraine,Saudi Arabia,2,Anson-trainer aircraft,1949-01-01,Second-hand
Ukraine,Seychelles,8,Shorland-APV,1977-01-01,
Ukraine,Sierra Leone,4,Saladin-armoured car,1982-01-01,Probably Second-hand
Ukraine,Singapore,15,Ferret-APV,1965-01-01,Probably Second-hand
Ukraine,Somalia,15,Ferret-APV,1960-01-01,
Ukraine,South Africa,2,EWP-destroyer,1950-01-01,Second-hand  South African designation Van Riebeeck
Ukraine,South Korea,25,ST-1802-fire control radar,1983-01-01,For 4 Ulsan frigates  20 Po Hang corvettes and 1 Won San minelayer produced in South Korea
Ukraine,South Yemen,6,Bell-47/OH-13-light helicopter,1965-01-01,Aid  Bell-47G-3B version
Ukraine,Spain,4,S-55-helicopter,1958-01-01,Whirlwind HAR-5 version
Ukraine,Sri Lanka,2,Oxford-trainer aircraft,1950-01-01,Second-hand
Ukraine,Sudan,4,Provost-trainer aircraft,1956-01-01,Provost T-53 armed version
Ukraine,Suriname,4,BN-2 Islander-light transport aircraft,1981-01-01,Armed BN-2B Defender version  incl for combat role and MP
Ukraine,Sweden,2,Firefly TT-1-target tow aircraft,1950-01-01,Second-hand Firefly-1 combat aircraft modified to Firefly TT-1  owned and operated by civilian company for training of Swedish navy
Ukraine,Switzerland,64,T-17E1 Staghound-armoured car,1951-01-01,Second-hand
Ukraine,Syria,30,aircraft engine-aircraft engine,1949-01-01,Rolls-Royce Merlin-500-20 1660hp inline engine for 30 G-59 combat aircraft from Italy
Ukraine,Taiwan,250,vehicle engine-vehicle engine,1980-01-01,Perkins TV-8-640 215hp diesel engine for some 250 AIFV CM-21 and CM-25 APC produced in Taiwan  possibly assembled/produced in Taiwan
Ukraine,Tanzania,3,HS-748-transport aircraft,1976-01-01,
Ukraine,Thailand,48,DHC-1 Chipmunk-trainer aircraft,1950-01-01,
Ukraine,Togo,6,Viper-turbojet,1976-01-01,For 6 MB-326GB EMB-326 Xavante trainer aircraft from Brazil  probably from Italian production line
Ukraine,Trinidad and Tobago,2,Vosper-103-patrol craft,1963-01-01,For coast guard  Trinidad & Tobago designation Plymouth
Ukraine,Tunisia,20,Saladin-armoured car,1965-01-01,
Ukraine,Turkiye,147,Sapphire-turbojet,1955-01-01,J-65 version for 108 F-84F combat aircraft and 39 RF-84F reconnaissance aircraft from the USA
Ukraine,UAE,4,BN-2 Islander-light transport aircraft,1967-01-01,For Abu Dhabi
Ukraine,Uganda,15,Ferret-APV,1963-01-01,Probably second-hand
Ukraine,Ukraine,75,AT-105 Saxon-APC,2014-01-01,Second-hand  GBP3.8 m deal
Ukraine,United Nations**,12,Ferret-APV,1962-01-01,Second-hand  for UN peacekeeping forces in Congo
Ukraine,United States,3,Edenton-support ship,1966-01-01,
Ukraine,unknown recipients,5,Green Ginger-air search radar,1962-01-01,
Ukraine,Uruguay,1,Castle-corvette,1955-01-01,Second-hand
Ukraine,Venezuela,2,Nueva Esparta-destroyer,1950-01-01,GBP5 m deal
Ukraine,Yugoslavia,1,Sealand-light transport aircraft,1950-01-01,
Ukraine,Zambia,4,DC-3/C-47 Skytrain-transport aircraft,1964-01-01,Second-hand  taken over on independence
Ukraine,Zimbabwe,11,Spitfire-fighter aircraft,1950-01-01,Second-hand  Spitfire F-22 version
Ukraine,Angola,2,APS-128-MP aircraft radar,1986-01-01,For 2 EMB-111 MP aircraft from Brazil
Ukraine,Australia,10,CF6-turbofan,2004-01-01,For 5 A-330 MRTT tanker/transport aircraft from France
Ukraine,Austria,100,J85-turbojet,1968-01-01,For 40 Saab-105XT Saab-105Ö trainer/combat aircraft from Sweden incl spare engines
Ukraine,Azerbaijan,50,vehicle engine-vehicle engine,2009-01-01,Cummins 300hp diesel engine  for 50 Matador and Marauder APC from South Africa
Ukraine,Bahrain,,Bell-505 Jet Ranger X-light helicopter,2022-01-01,From Canadian production line  delivery planned 2023
Ukraine,Bangladesh,2,Bell-407-light helicopter,2020-01-01,Bell-408GXi version  from Canadian production line
Ukraine,Belgium,5,S-58/H-34-helicopter,1960-01-01,HSS-1 version  from French production line  for SAR
Ukraine,Bhutan,15,vehicle engine-vehicle engine,2021-01-01,Cummins 250-300hp diesel engine  for 15 First Win APC from Thailand
Ukraine,Brazil,28,T-33A Shooting Star-trainer aircraft,1956-01-01,Second-hand  possibly incl some as 'MAP' aid
Ukraine,Brunei,19,vehicle engine-vehicle engine,2002-01-01,6BTA-5.9 250hp diesel engine  for modernization of 16 Scorpion tanks and 3 Spartan APC  ordered via UK
